Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000B0n3Dm2I5sqX4O10eS,01/12/2025,02:10:00,overdraft,,,General,-0.31,GBP,-0.31,GBP,This is the charge for your November 2025 overdraft,,,November overdraft fees,,-0.31,
tx_0000B0n7EgfBxDGYFBTc4C,01/12/2025,02:54:59,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B0n9q74OwBbxRtPI0n,01/12/2025,03:24:09,Pot transfer,Bills Pot,,Transfers,23.68,GBP,23.68,GBP,,,,,,,23.68
tx_0000B0n9q7Qjb9TYZ9r7p5,01/12/2025,03:24:10,Direct Debit,O2,,Bills,-23.68,GBP,-23.68,GBP,D20535255,,,D20535255,,-23.68,
tx_0000B0nDCpboK7z4Ap5NI1,01/12/2025,04:01:37,Direct Debit,Thames Water,,Bills,-69.00,GBP,-69.00,GBP,900092499220,,,900092499220,,-69.00,
tx_0000B0nDIj1diHusp86hG8,01/12/2025,04:02:57,Pot transfer,Investments Pot,,Transfers,1000.00,GBP,1000.00,GBP,,,,,,,1000.00
tx_0000B0nDIjL8XnYyuX4Ytt,01/12/2025,04:02:57,Direct Debit,Fidelity,,Bills,-1000.00,GBP,-1000.00,GBP,AS10162900,,,AS10162900,,-1000.00,
tx_0000B0nGFMcgqe6GKeb4s6,01/12/2025,04:35:57,Direct Debit,Octopus Energy,,Bills,-138.23,GBP,-138.23,GBP,J2SSTZW,,,J2SSTZW,,-138.23,
tx_0000B0nGZRmfMzyaa1hOIF,01/12/2025,04:39:35,Pot transfer,My Bills Pot,,Transfers,160.83,GBP,160.83,GBP,,,,,,,160.83
tx_0000B0nGZS9M0dAeXfK8P6,01/12/2025,04:39:35,Direct Debit,Tabeo,,Bills,-160.83,GBP,-160.83,GBP,S8E6B4B-796040-SMI,,,S8E6B4B-796040-SMI,,-160.83,
tx_0000B0na6IkFtZdJifHoUk,01/12/2025,08:18:25,Bank transfer,Joseph Buckett,,Income,912.60,GBP,912.60,GBP,Rent,,,Rent,,,912.60
tx_0000B0na8LXYTRlG5EbylO,01/12/2025,08:18:47,Pot transfer,Rent Pot,,Transfers,-912.60,GBP,-912.60,GBP,,,,,,-912.60,
tx_0000B0na9BHO6ndFvsBgkE,01/12/2025,08:18:56,Monzo-to-Monzo,Joseph Buckett,,General,69.07,GBP,69.07,GBP,,,,,,,69.07
tx_0000B0nb2fpMEZAwem23xx,01/12/2025,08:28:58,Monzo-to-Monzo,Michael Degroot,,General,35.95,GBP,35.95,GBP,,,,,,,35.95
tx_0000B0nb3oHoGlThna61Fh,01/12/2025,08:29:10,Monzo-to-Monzo,Michael Degroot,,General,69.07,GBP,69.07,GBP,,,,,,,69.07
tx_0000B0o5OqMqivCpP8UGu1,01/12/2025,14:09:07,Card payment,Kineya,🍜,Eating out,-13.50,GBP,-13.50,GBP,,,,Kineya Mugimaru        London        GBR,,-13.50,
tx_0000B0o8wXgez1WhCKIf5u,01/12/2025,14:48:49,Pot transfer,Food  Pot,,Transfers,100.00,GBP,100.00,GBP,,,,,,,100.00
tx_0000B0oBvxiF2FWkVNbsDS,01/12/2025,15:22:20,Pot transfer,Rent Pot,,Transfers,2981.94,GBP,2981.94,GBP,,,,,,,2981.94
tx_0000B0oC6PaWFYNdr4yr8z,01/12/2025,15:24:13,Faster payment,Joe Crosby,,General,-2809.59,GBP,-2809.59,GBP,Joe Crosby,,,Joe Crosby,,-2809.59,
tx_0000B0oWsO1VMw7eO3YCby,01/12/2025,19:17:00,Card payment,Uber Eats,🍽,Eating out,-15.82,GBP,-15.82,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-15.82,
tx_0000B0oWvRcaRoNTE6OyMW,01/12/2025,19:17:33,Pot transfer,Savings Pot,,Savings,-160.00,GBP,-160.00,GBP,,,,,,-160.00,
tx_0000B0oWwM6eRECvZ3kVOM,01/12/2025,19:17:43,Pot transfer,Savings Pot,,Savings,-30.69,GBP,-30.69,GBP,,,,,,-30.69,
tx_0000B0og50Gdu2m6F3GnSc,01/12/2025,21:00:07,Card payment,Uber Eats,🍽,Eating out,-17.22,GBP,-17.22,GBP,,Aldgate Tower First Floor,,UBER   *EATS           London        GBR,,-17.22,
tx_0000B0og5BHkwF0NfWNRJL,01/12/2025,21:00:09,Card payment,Uber Eats,🍽,Eating out,15.82,GBP,15.82,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,,15.82
tx_0000B0ohJk7GKqrmbrIvAH,01/12/2025,21:13:59,Card payment,Ocado,🛒💻,Groceries,-92.44,GBP,-92.44,GBP,,,,Ocado                  0345 656 1234 GBR,,-92.44,
tx_0000B0p4G76NENMh5nsZre,02/12/2025,01:31:03,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B0qa9qMTwupGShdwm1,02/12/2025,19:03:11,Faster payment,Samual Angel,,General,-23.00,GBP,-23.00,GBP,Samual Angel,,,Samual Angel,,-23.00,
tx_0000B0r8WYMoPqePVyLN0j,03/12/2025,01:28:16,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B0s2DGvWd19VgRKatG,03/12/2025,11:52:16,Card payment,ABLETON,💻,Entertainment,-134.00,GBP,-134.00,GBP,,,,ABLETON AG             BERLIN        DEU,,-134.00,
tx_0000B0shXOqiyiY0QoanhJ,03/12/2025,19:35:18,Card payment,Pizza Bun Order,🍎,Groceries,-11.66,GBP,-11.66,GBP,,56 Princess St,,Pizza Bun   *Order     Manchester    GBR,,-11.66,
tx_0000B0tDZpXFvcbacfllQa,04/12/2025,01:34:18,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B0tUuUM1ZbGdKLiIEg,04/12/2025,04:48:31,Card payment,Microsoft Pc Game Pass,💻,Bills,-13.49,GBP,-13.49,GBP,,Thames Valley Park,,"Microsoft*PC Game Pass Reading, Berk GBR",,-13.49,
tx_0000B0udlDBr72o9BQvSr3,04/12/2025,18:02:24,Card payment,Apple,🍎 ,Entertainment,0.00,GBP,0.00,GBP,Active card check,Hollyhill Industrial Estate,,APPLE.COM/BILL         CORK          IRL,,0.00,
tx_0000B0vHhdEmKADIvl1QzB,05/12/2025,01:29:57,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B0wZvSdOXFqAqvJlDe,05/12/2025,16:28:51,Bacs (Direct Credit),Deposit Protection Service,,Income,3665.61,GBP,3665.61,GBP,29989025,,,29989025,,,3665.61
tx_0000B0wa9Cqe1cvspNpYOn,05/12/2025,16:31:20,Faster payment,Seabhac Trant Moore,,General,-680.06,GBP,-680.06,GBP,Sent from Monzo,,,Sent from Monzo,,-680.06,
tx_0000B0waD1Kamr0S3pZz5V,05/12/2025,16:32:02,Monzo-to-Monzo,Suzanna Steward,,General,-680.06,GBP,-680.06,GBP,,,,,,-680.06,
tx_0000B0waFwV9CULABs8xgh,05/12/2025,16:32:33,Monzo-to-Monzo,Joseph Buckett,,General,-680.06,GBP,-680.06,GBP,,,,,,-680.06,
tx_0000B0weavwOsYO4EQxAWH,05/12/2025,17:21:10,Pot transfer,Savings Pot,,Savings,-1400.00,GBP,-1400.00,GBP,,,,,,-1400.00,
tx_0000B0wkt0Ia0yocgerBmV,05/12/2025,18:31:40,Card payment,Sainsbury’s,🍏,Groceries,-3.95,GBP,-3.95,GBP,,425 Brixton Road,,SAINSBURYS             LONDON        GBR,,-3.95,
tx_0000B0wnnFrjWYdH6EYgtv,05/12/2025,19:04:15,Card payment,Trinity Arms,🍸,General,-15.20,GBP,-15.20,GBP,,45 Trinity Gardens,,Trinity Arms           London        GBR,,-15.20,
tx_0000B0wsEk3fmD0afmDnNr,05/12/2025,19:54:02,Card payment,02 Academy Brixton,🍽,Eating out,-15.90,GBP,-15.90,GBP,,211 Stockwell Road,,02 ACADEMY BRIXTON     LONDON        GBR,,-15.90,
tx_0000B0wzFCnlblhcWCL6v5,05/12/2025,21:12:33,Card payment,The Bar Co,🎭,Shopping,-50.00,GBP,-50.00,GBP,,107 Osbaldeston Road,,SumUp  *The Bar Co     London        GBR,,-50.00,
tx_0000B0wzNffm9MTtWHp0YD,05/12/2025,21:14:05,Card payment,02 Academy Brixton,🍽,Eating out,-35.20,GBP,-35.20,GBP,,211 Stockwell Road,,02 ACADEMY BRIXTON     STOCKWELL     GBR,,-35.20,
tx_0000B0xHn4RQzp5iA4DSpX,06/12/2025,00:40:22,Card payment,Lezziz Express Charcoa,🍴,Eating out,-9.20,GBP,-9.20,GBP,,140 West End Lane,,Lezziz Express Charcoa London        GBR,,-9.20,
tx_0000B0xLoixsDVEAXWal4D,06/12/2025,01:25:29,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B0xOVbKcfjPCdQeB7a,06/12/2025,01:55:38,Card payment,The Bar Co,🎭,Shopping,50.00,GBP,50.00,GBP,,107 Osbaldeston Road,,SumUp  *The Bar Co     London        GBR,,,50.00
tx_0000B0zQB3C8TFmxmm5Hbq,07/12/2025,01:23:45,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B11UpySNmO1v64NAor,08/12/2025,01:25:24,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B11pnTc3aG1jIpODOF,08/12/2025,05:20:15,monzo_paid,,,Bills,-17.00,GBP,-17.00,GBP,,,,Max,,-17.00,
tx_0000B12dNYvADkTYqlP0Dq,08/12/2025,14:35:49,Card payment,Kineya,🍜,Eating out,-11.80,GBP,-11.80,GBP,,,,Kineya Mugimaru        London        GBR,,-11.80,
tx_0000B13G0sfSX8oijvzdUS,08/12/2025,21:48:43,Card payment,Apple,🍎 ,Entertainment,-0.99,GBP,-0.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-0.99,
tx_0000B13aDeOitklzKXX0yn,09/12/2025,01:35:07,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B14BzhOkk5LO4Yz576,09/12/2025,08:38:24,Card payment,Transport for London,🚆,Transport,-7.00,GBP,-7.00,GBP,"Travel charge for Tuesday, 9 Dec","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.00,
tx_0000B14DkdVL8WoY9FqvQZ,09/12/2025,08:58:05,Card payment,WHSmith,📰,Groceries,-6.97,GBP,-6.97,GBP,,North Railway Station,,WH Smith Blackfriars   London        GBR,,-6.97,
tx_0000B14cSAp1XKu1n8FyvR,09/12/2025,13:34:52,Card payment,Kineya,🍜,Eating out,-13.35,GBP,-13.35,GBP,,,,Kineya Mugimaru        London        GBR,,-13.35,
tx_0000B14pFXmIAt2FqgsOtW,09/12/2025,15:58:15,Card payment,Bulk,💪,Shopping,-49.99,GBP,-49.99,GBP,,"Unit 1 Gunfleet Business Park, Brunel Way",,Bulk                   COLCHESTER    GBR,,-49.99,
tx_0000B14zIhtc0l8Qfv8iVY,09/12/2025,17:50:52,Card payment,Tesco,🍏 ,Groceries,-5.25,GBP,-5.25,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-5.25,
tx_0000B14zZVBgVxoueINRXm,09/12/2025,17:53:54,Card payment,Season Cookshop,🏠,Shopping,-10.99,GBP,-10.99,GBP,,166 West End Lane,,SP SEASON COOKSHOP     LONDON        GBR,,-10.99,
tx_0000B15FjhwDYt79FJKBQS,09/12/2025,20:55:02,Card payment,Apple,🍎 ,Entertainment,-6.99,GBP,-6.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-6.99,
tx_0000B15eL9IJDCsgDfWMoU,10/12/2025,01:30:43,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B16uERrNa0x9SzSYLq,10/12/2025,16:03:30,Card payment,Londis,🛒,Groceries,-8.28,GBP,-8.28,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-8.28,
tx_0000B17ibkC4ZpyGWPSC0a,11/12/2025,01:27:58,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B18OL0cgR84WczbSyX,11/12/2025,09:15:33,Card payment,WHSmith,📰,Groceries,-5.49,GBP,-5.49,GBP,,North Railway Station,,WH Smith Blackfriars   London        GBR,,-5.49,
tx_0000B18n3lc7U6amPup9s1,11/12/2025,13:52:34,Card payment,Kineya,🍜,Eating out,-9.30,GBP,-9.30,GBP,,,,Kineya Mugimaru        London        GBR,,-9.30,
